GAIA_IE	EN_MENTION_0000079	administration	IC001VBFN:1462-1475	NIL00000015	ORG	NOM	0.7465544939041138	
GAIA_IE	EN_MENTION_0000080	groups	IC001VBFN:1503-1508	NIL00000016	ORG	NOM	0.8062233924865723	
GAIA_IE	EN_MENTION_0000081	Americans	IC001VBFN:1811-1819	10861432	PER	NOM	0.5212315917015076	
GAIA_IE	EN_MENTION_0000082	officials	IC001VBFN:850-858	NIL00000007	PER	NOM	0.594231903553009	
GAIA_IE	EN_MENTION_0000083	group	IC001VBFN:2754-2758	NIL00000027	ORG	NOM	0.627099871635437	
GAIA_IE	EN_MENTION_0000084	drones	IC001VBFN:2880-2885	NIL00000028	VEH	NOM	0.6022511124610901	
GAIA_IE	EN_MENTION_0000085	explosives	IC001VBFN:2902-2911	NIL00000029	WEA	NOM	0.7214524745941162	
GAIA_IE	EN_MENTION_0000086	colleagues	IC001VBFN:3256-3265	NIL00000035	PER	NOM	0.7424808740615845	
GAIA_IE	EN_MENTION_0000087	grenades	IC001VBFN:3344-3351	NIL00000036	WEA	NOM	0.8872387409210205	
GAIA_IE	EN_MENTION_0000088	helicopter	IC001VBFN:3360-3369	NIL00000032	VEH	NOM	0.623889148235321	
GAIA_IE	EN_MENTION_0000089	cartridges	IC001VBFN:3388-3397	NIL00000037	WEA	NOM	0.8470632433891296	
GAIA_IE	EN_MENTION_0000090	state	IC001VBFN:3404-3408	3625428	GPE	NOM	0.8911912441253662	
GAIA_IE	EN_MENTION_0000091	buildings	IC001VBFN:3410-3418	NIL00000038	FAC	NOM	0.8345135450363159	
GAIA_IE	EN_MENTION_0000092	group	IC001VBFN:2967-2971	NIL00000027	ORG	NOM	0.7549789547920227	
GAIA_IE	EN_MENTION_0000093	police	IC001VBFN:2985-2990	NIL00000031	PER	NOM	0.3864133954048157	
GAIA_IE	EN_MENTION_0000094	pilot	IC001VBFN:3003-3007	30001382	PER	NOM	0.8408655524253845	
GAIA_IE	EN_MENTION_0000095	government	IC001VBFN:3085-3094	3625428	ORG	NOM	0.413936972618103	
GAIA_IE	EN_MENTION_0000096	snipers	IC001VBFN:3096-3102	NIL00000034	PER	NOM	0.4623384475708008	
GAIA_IE	EN_MENTION_0000097	We	IC001VBFN:3107-3108	NIL00000027	PER	PRO	0.3194681406021118	
GAIA_IE	EN_MENTION_0000098	the government	IC001VBFN:2126-2139	3686110	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000099	the government	IC001VBFN:3301-3314	3625428	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000100	embassy	IC001VBFN:1745-1751	NIL00000019	FAC	NOM	1.0	
GAIA_IE	EN_MENTION_0000101	helicopter	IC001VBFN:2992-3001	NIL00000032	VEH	NOM	1.0	
GAIA_IE	EN_MENTION_0000102	they	IC001VBFN:1303-1306	3625428	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000103	there	IC001VBFN:1695-1699	3625428	FAC	NOM	1.0	
GAIA_IE	EN_MENTION_0000104	One	IC001VBFN:901-903	NIL00000008	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000105	another	IC001VBFN:980-986	NIL00000011	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000106	people	IC001VBFN:2163-2168	NIL00000022	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000107	the presidential box	IC001VBFN:2918-2937	NIL00000030	FAC	NOM	1.0	
GAIA_IE	EN_MENTION_0000108	the culprits	IC001VBFN:2670-2681	NIL00000025	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000109	they	IC001VBFN:3121-3124	NIL00000004	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000110	they	IC001VBFN:3197-3200	NIL00000027	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000111	he	IC001VBFN:403-404	30003777	PER	PRO	0.9882856011390686	
GAIA_IE	EN_MENTION_0000112	us	IC001VBFN:1327-1328	6252001	PER	PRO	0.19147230684757233	
GAIA_IE	EN_MENTION_0000113	those	IC001VBFN:1721-1725	NIL00000018	PER	PRO	0.5913232564926147	
GAIA_IE	EN_MENTION_0000114	seven	IC001VBFN:2303-2307	NIL00000023	PER	PRO	0.6998584866523743	
GAIA_IE	EN_MENTION_0000115	its	IC001VBFN:2046-2048	3686110	GPE	PRO	0.5931946039199829	
GAIA_IE	EN_MENTION_0000116	he	IC001VBFN:1511-1512	30003777	PER	PRO	0.9889250993728638	
GAIA_IE	EN_MENTION_0000117	it	IC001VBFN:30-31	NIL00000001	ORG	PRO	0.3300706446170807	
GAIA_IE	EN_MENTION_0000118	We	IC001VBFN:2070-2071	3686110	PER	PRO	0.2869192361831665	
GAIA_IE	EN_MENTION_0000119	he	IC001VBFN:1225-1226	NIL00000012	PER	PRO	0.9865887761116028	
GAIA_IE	EN_MENTION_0000120	He	IC001VBFN:1767-1768	NIL00000012	PER	PRO	0.9856393933296204	
GAIA_IE	EN_MENTION_0000121	he	IC001VBFN:1775-1776	NIL00000012	PER	PRO	0.9935687780380249	
GAIA_IE	EN_MENTION_0000122	who	IC001VBFN:2845-2847	NIL00000027	PER	PRO	0.8337700963020325	
GAIA_IE	EN_MENTION_0000123	their	IC001VBFN:2854-2858	NIL00000027	PER	PRO	0.7827587723731995	
GAIA_IE	EN_MENTION_0000124	who	IC001VBFN:2721-2723	NIL00000026	PER	PRO	0.9211591482162476	
GAIA_IE	EN_MENTION_0000125	The Associated Press	IC001VBI8:1319-1338	NIL00000047	ORG	NAM	0.4074036478996277	
GAIA_IE	EN_MENTION_0000126	Maduro's	IC001VBI8:1359-1366	30003777	GPE	NAM	0.34195029735565186	
GAIA_IE	EN_MENTION_0000127	Venezuela's	IC001VBI8:1584-1594	3625428	GPE	NAM	0.5095053911209106	
GAIA_IE	EN_MENTION_0000128	Maduro	IC001VBI8:587-592	30003777	PER	NAM	0.9480165243148804	
GAIA_IE	EN_MENTION_0000129	Julio Borges	IC001VBI8:599-610	80000423	PER	NAM	0.9672978520393372	
GAIA_IE	EN_MENTION_0000130	Colombia	IC001VBI8:674-681	3686110	GPE	NAM	0.7696512937545776	
GAIA_IE	EN_MENTION_0000131	Venezuelan	IC001VBI8:1106-1115	3625428	GPE	NAM	0.788554847240448	
GAIA_IE	EN_MENTION_0000132	the country's pro-Maduro constitutional assembly	IC001VBI8:1197-1244	NIL00000046	ORG	NAM	0.22282868325710298	
GAIA_IE	EN_MENTION_0000133	Reverol	IC001VBI8:1807-1813	NIL00000052	PER	NAM	0.615926206111908	
GAIA_IE	EN_MENTION_0000134	Colin Dwyer	IC001VBI8:1638-1648	NIL00000050	PER	NAM	0.9554746448993683	
GAIA_IE	EN_MENTION_0000135	Venezuelan	IC001VBI8:1668-1677	3625428	GPE	NAM	0.8497896790504456	
GAIA_IE	EN_MENTION_0000136	Néstor Luis Reverol	IC001VBI8:1697-1715	NIL00000052	PER	NAM	0.9689385890960693	
GAIA_IE	EN_MENTION_0000137	Venezuela's	IC001VBI8:113-123	3625428	GPE	NAM	0.5039950013160706	
GAIA_IE	EN_MENTION_0000138	Nicolas Maduro	IC001VBI8:135-148	30003777	PER	NAM	0.9802762269973755	
GAIA_IE	EN_MENTION_0000139	Caracas	IC001VBI8:230-236	3646738	GPE	NAM	0.794696569442749	
GAIA_IE	EN_MENTION_0000140	Venezuelan	IC001VBI8:272-281	3625428	GPE	NAM	0.8476669788360596	
GAIA_IE	EN_MENTION_0000141	Nicolás Maduro	IC001VBI8:293-306	30003777	PER	NAM	0.9848083555698395	
GAIA_IE	EN_MENTION_0000142	Venezuelan	IC001VBI8:458-467	3625428	GPE	NAM	0.7441226840019226	
GAIA_IE	EN_MENTION_0000143	Maduro	IC001VBI8:489-494	30003777	PER	NAM	0.9506886601448059	
GAIA_IE	EN_MENTION_0000144	Juan Requesens	IC001VBI8:914-927	80000422	PER	NAM	0.9396543800830841	
GAIA_IE	EN_MENTION_0000145	lawmaker	IC001VBI8:904-911	80000422	PER	NOM	0.8059991002082825	
GAIA_IE	EN_MENTION_0000146	Maduro	IC001VBI8:954-959	30003777	PER	NAM	0.967523992061615	
GAIA_IE	EN_MENTION_0000147	Requesens	IC001VBI8:1058-1066	80000422	PER	NAM	0.5723735094070435	
GAIA_IE	EN_MENTION_0000148	Venezuelan	IC001VBI8:1086-1095	3625428	GPE	NAM	0.8084387183189392	
GAIA_IE	EN_MENTION_0000149	Maduro	IC001VBI8:13-18	30003777	PER	NAM	0.9446020126342773	
GAIA_IE	EN_MENTION_0000150	Julio Borges	IC001VBI8:823-834	80000423	PER	NAM	0.9211812615394592	
GAIA_IE	EN_MENTION_0000151	Maduro	IC001VBI8:871-876	30003777	PER	NAM	0.9568271636962891	
GAIA_IE	EN_MENTION_0000152	him	IC001VBI8:865-867	80000423	PER	PRO	0.976206362247467	
GAIA_IE	EN_MENTION_0000153	Maduro	IC001VBI8:251-256	30003777	PER	NAM	0.9602572321891785	
GAIA_IE	EN_MENTION_0000154	Colin	IC001VBI8:1791-1795	NIL00000050	PER	NAM	0.9507932066917419	
GAIA_IE	EN_MENTION_0000155	Interior	IC001VBI8:1679-1686	NIL00000051	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000156	government	IC001VBI8:1378-1387	NIL00000048	ORG	NOM	0.6252524852752686	
GAIA_IE	EN_MENTION_0000157	leader	IC001VBI8:1458-1463	30003777	PER	NOM	0.7969367504119873	
GAIA_IE	EN_MENTION_0000158	leader	IC001VBI8:636-641	80000423	PER	NOM	0.7958950400352478	
GAIA_IE	EN_MENTION_0000159	politician	IC001VBI8:760-769	80000423	PER	NOM	0.8903873562812805	
GAIA_IE	EN_MENTION_0000160	head	IC001VBI8:1189-1192	NIL00000045	PER	NOM	0.5193167924880981	
GAIA_IE	EN_MENTION_0000161	lawmakers	IC001VBI8:1307-1315	NIL00000042	PER	NOM	0.4785424470901489	
GAIA_IE	EN_MENTION_0000162	drone	IC001VBI8:1848-1852	NIL00000040	VEH	NOM	0.460275262594223	
GAIA_IE	EN_MENTION_0000163	aircraft	IC001VBI8:1854-1861	NIL00000040	VEH	NOM	0.4416830539703369	
GAIA_IE	EN_MENTION_0000164	explosive	IC001VBI8:1901-1909	NIL00000055	WEA	NOM	0.7838025093078613	
GAIA_IE	EN_MENTION_0000165	drones	IC001VBI8:1961-1966	NIL00000040	VEH	NOM	0.4232160151004791	
GAIA_IE	EN_MENTION_0000166	apartment	IC001VBI8:2015-2023	NIL00000057	FAC	NOM	0.9434677362442017	
GAIA_IE	EN_MENTION_0000167	building	IC001VBI8:2025-2032	NIL00000058	FAC	NOM	0.791702151298523	
GAIA_IE	EN_MENTION_0000168	personnel	IC001VBI8:94-102	NIL00000039	PER	NOM	0.617550253868103	
GAIA_IE	EN_MENTION_0000169	drones	IC001VBI8:173-178	NIL00000040	VEH	NOM	0.70453941822052	
GAIA_IE	EN_MENTION_0000170	lawmakers	IC001VBI8:331-339	NIL00000042	PER	NOM	0.4925293028354645	
GAIA_IE	EN_MENTION_0000171	troops	IC001VBI8:469-474	NIL00000043	PER	NOM	0.5426483750343323	
GAIA_IE	EN_MENTION_0000172	drones	IC001VBI8:529-534	NIL00000040	VEH	NOM	0.6461806297302246	
GAIA_IE	EN_MENTION_0000173	troops	IC001VBI8:2155-2160	NIL00000043	PER	NOM	0.7952313423156738	
GAIA_IE	EN_MENTION_0000174	the president	IC001VBI8:2171-2183	30003777	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000175	government	IC001VBI8:2083-2092	3625428	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000176	police	IC001VBI8:1097-1102	NIL00000044	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000177	they	IC001VBI8:1432-1435	NIL00000049	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000178	a co-conspirator in the plot	IC001VBI8:688-715	80000423	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000179	he	IC001VBI8:722-723	30003777	PER	PRO	0.9859747886657715	
GAIA_IE	EN_MENTION_0000180	two	IC001VBI8:1303-1305	NIL00000042	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000181	two	IC001VBI8:1884-1886	NIL00000054	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000182	six others	IC001VBI8:1732-1741	NIL00000053	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000183	one	IC001VBI8:1994-1996	NIL00000056	VEH	NOM	1.0	
GAIA_IE	EN_MENTION_0000184	the other	IC001VBI8:2035-2043	NIL00000059	VEH	NOM	1.0	
GAIA_IE	EN_MENTION_0000185	their intended target	IC001VBI8:2196-2216	30003777	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000186	he	IC001VBI8:1539-1540	30003777	PER	PRO	0.9905340671539307	
GAIA_IE	EN_MENTION_0000187	he	IC001VBI8:1251-1252	NIL00000045	PER	PRO	0.9903106093406677	
GAIA_IE	EN_MENTION_0000188	he	IC001VBI8:1983-1984	NIL00000052	PER	PRO	0.9747567176818848	
GAIA_IE	EN_MENTION_0000189	where	IC001VBI8:205-209	NIL00000041	FAC	PRO	0.5624793767929077	
GAIA_IE	EN_MENTION_0000190	he	IC001VBI8:211-212	30003777	PER	PRO	0.9778774976730347	
GAIA_IE	EN_MENTION_0000191	him	IC001VBI8:394-396	30003777	PER	PRO	0.9616717100143433	
GAIA_IE	EN_MENTION_0000192	Maduro	IC001VBJM:1059-1064	30003777	PER	NAM	0.9490504264831543	
GAIA_IE	EN_MENTION_0000193	wife	IC001VBJM:1071-1074	30003777	PER	NOM	0.854653537273407	
GAIA_IE	EN_MENTION_0000194	his	IC001VBJM:1067-1069	30003777	PER	PRO	0.9959536790847778	
GAIA_IE	EN_MENTION_0000195	the National Guard	IC001VBJM:1175-1192	NIL00000078	ORG	NAM	0.3987857724229495	
GAIA_IE	EN_MENTION_0000196	Interior	IC001VBJM:1200-1207	NIL00000079	ORG	NAM	0.5133723616600037	
GAIA_IE	EN_MENTION_0000197	Nestor Reverol	IC001VBJM:1218-1231	NIL00000080	PER	NAM	0.9182995855808258	
GAIA_IE	EN_MENTION_0000198	One	IC001VBJM:1234-1236	NIL00000081	PER	PRO	0.5301779508590698	
GAIA_IE	EN_MENTION_0000199	CARACAS	IC001VBJM:62-68	3646738	GPE	NAM	0.8905895948410034	
GAIA_IE	EN_MENTION_0000200	Venezuela	IC001VBJM:71-79	3625428	GPE	NAM	0.9916219711303711	
GAIA_IE	EN_MENTION_0000201	Venezuelan	IC001VBJM:194-203	3625428	GPE	NAM	0.9044058322906494	
GAIA_IE	EN_MENTION_0000202	Nicolas Maduro	IC001VBJM:215-228	30003777	PER	NAM	0.9806509912014008	
GAIA_IE	EN_MENTION_0000203	officials	IC001VBJM:231-239	NIL00000065	PER	NOM	0.8948508501052856	
GAIA_IE	EN_MENTION_0000204	Maduro	IC001VBJM:1507-1512	30003777	PER	NAM	0.952968955039978	
GAIA_IE	EN_MENTION_0000205	Reverol	IC001VBJM:1554-1560	NIL00000080	PER	NAM	0.7131818532943726	
GAIA_IE	EN_MENTION_0000206	troops	IC001VBJM:1546-1551	NIL00000086	PER	NOM	0.7295956611633301	
GAIA_IE	EN_MENTION_0000207	the United States	IC001VBJM:801-817	6252001	GPE	NAM	0.6636648873488108	
GAIA_IE	EN_MENTION_0000208	Reverol	IC001VBJM:1701-1707	NIL00000080	PER	NAM	0.6624755263328552	
GAIA_IE	EN_MENTION_0000209	those arrested	IC001VBJM:1685-1698	NIL00000063	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000210	two	IC001VBJM:1714-1716	NIL00000088	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000210	two	IC001VBJM:1714-1716	NIL00000088	PER	PRO	0.7220566272735596	
GAIA_IE	EN_MENTION_0000211	Vladimir Padrino Lopez	IC001VBJM:2084-2105	NIL00000093	PER	NAM	0.919851819674174	
GAIA_IE	EN_MENTION_0000212	Minister	IC001VBJM:2075-2082	NIL00000093	PER	NOM	0.7708004713058472	
GAIA_IE	EN_MENTION_0000213	Venezuela's	IC001VBJM:2191-2201	3625428	GPE	NAM	0.5054352283477783	
GAIA_IE	EN_MENTION_0000214	Maduro	IC001VBJM:2236-2241	30003777	PER	NAM	0.9254536628723145	
GAIA_IE	EN_MENTION_0000215	Mairum Gonzalez	IC001VBJM:2785-2799	NIL00000107	PER	NAM	0.7778824269771576	
GAIA_IE	EN_MENTION_0000216	witness	IC001VBJM:2776-2782	NIL00000107	PER	NOM	0.8741388320922852	
GAIA_IE	EN_MENTION_0000217	Maduro	IC001VBJM:509-514	30003777	PER	NAM	0.960902988910675	
GAIA_IE	EN_MENTION_0000218	Venezuela	IC001VBJM:659-667	3625428	GPE	NAM	0.9312417507171631	
GAIA_IE	EN_MENTION_0000219	Maduro	IC001VBJM:734-739	30003777	PER	NAM	0.8557841777801514	
GAIA_IE	EN_MENTION_0000220	Miami	IC001VBJM:420-424	4164138	GPE	NAM	0.835574746131897	
GAIA_IE	EN_MENTION_0000221	Bogota	IC001VBJM:430-435	3688689	GPE	NAM	0.8852893710136414	
GAIA_IE	EN_MENTION_0000222	Associated Press	IC001VBJM:2613-2628	NIL00000061	ORG	NAM	0.5086922645568848	
GAIA_IE	EN_MENTION_0000223	Reverol	IC001VBJM:1618-1624	NIL00000080	PER	NAM	0.7746425271034241	
GAIA_IE	EN_MENTION_0000224	Venezuela	IC001VBJM:1-9	3625428	GPE	NAM	0.9045119285583496	
GAIA_IE	EN_MENTION_0000225	Maduro	IC001VBJM:53-58	30003777	PER	NAM	0.930713415145874	
GAIA_IE	EN_MENTION_0000226	John Bolton	IC001VBJM:3853-3863	NIL00000115	PER	NAM	0.9869115054607391	
GAIA_IE	EN_MENTION_0000227	adviser	IC001VBJM:3845-3851	NIL00000115	PER	NOM	0.7986421585083008	
GAIA_IE	EN_MENTION_0000228	Venezuela	IC001VBJM:3916-3924	3625428	GPE	NAM	0.6574185490608215	
GAIA_IE	EN_MENTION_0000229	government	IC001VBJM:3902-3911	3625428	GPE	NOM	0.47203174233436584	
GAIA_IE	EN_MENTION_0000230	U.S	IC001VBJM:4020-4022	6252001	GPE	NAM	0.6819201707839966	
