GAIA_IE	EN_MENTION_0000000	本质	CMN_DF_000191_20150503_F00100097:522-523	NIL90000693	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000015	populations	ENG_DF_000261_20150428_F00100089:1733-1743	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000016	Baltimore	ENG_DF_000261_20150428_F00100089:2269-2277	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000017	Nation of Islam	ENG_DF_000261_20150428_F00100089:2514-2528	NIL90000191	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000018	Fenton	ENG_DF_000261_20150428_F00100089:2633-2638	30002341	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000019	African American	ENG_DF_000261_20150428_F00100089:2803-2818	NIL90000190	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000020	populations	ENG_DF_000261_20150428_F00100089:2820-2830	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000021	Baltimore	ENG_DF_000261_20150428_F00100089:3356-3364	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000022	Nation of Islam	ENG_DF_000261_20150428_F00100089:3598-3612	NIL90000191	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000023	New York City	ENG_DF_000261_20150428_F00100089:3916-3928	5128581	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000024	Chicago	ENG_DF_000261_20150428_F00100089:3968-3974	4887398	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000025	Detroit	ENG_DF_000261_20150428_F00100089:3977-3983	4990729	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000026	Ferguson	ENG_DF_000261_20150428_F00100089:3986-3993	4386387	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000027	Baltimore	ENG_DF_000261_20150428_F00100089:4003-4011	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000028	Obama	ENG_DF_000261_20150428_F00100089:4212-4216	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000029	President	ENG_DF_000261_20150428_F00100089:4197-4205	30001628	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000030	liberal	ENG_DF_000261_20150428_F00100089:4222-4228	30001628	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000031	Black American	ENG_DF_000261_20150428_F00100089:4296-4309	NIL90000190	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000032	Obama	ENG_DF_000261_20150428_F00100089:4408-4412	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000033	David Denkins	ENG_DF_000261_20150428_F00100089:4510-4522	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000034	NYCs	ENG_DF_000261_20150428_F00100089:4531-4534	5128581	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000035	obama	ENG_DF_000261_20150428_F00100089:4657-4661	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000036	Denkins	ENG_DF_000261_20150428_F00100089:4781-4787	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000037	Democrat	ENG_DF_000261_20150428_F00100089:5210-5217	NIL90000056	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000038	Chicago	ENG_DF_000261_20150428_F00100089:5239-5245	4887398	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000039	holes	ENG_DF_000261_20150428_F00100089:5228-5232	4887398	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000040	Detroit	ENG_DF_000261_20150428_F00100089:5251-5257	4990729	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000041	Obama	ENG_DF_000261_20150428_F00100089:5503-5507	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000042	Fenton	ENG_DF_000261_20150428_F00100089:5738-5743	30002341	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000043	Obama	ENG_DF_000261_20150428_F00100089:5747-5751	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000044	liberal	ENG_DF_000261_20150428_F00100089:5757-5763	30001628	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000045	Black American	ENG_DF_000261_20150428_F00100089:5831-5844	NIL90000190	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000046	Obama	ENG_DF_000261_20150428_F00100089:5943-5947	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000047	New York City	ENG_DF_000261_20150428_F00100089:6535-6547	5128581	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000048	Chicago	ENG_DF_000261_20150428_F00100089:6587-6593	4887398	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000049	Detroit	ENG_DF_000261_20150428_F00100089:6596-6602	4990729	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000050	Ferguson	ENG_DF_000261_20150428_F00100089:6605-6612	4386387	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000051	Baltimore	ENG_DF_000261_20150428_F00100089:6622-6630	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000052	Obama	ENG_DF_000261_20150428_F00100089:6831-6835	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000053	President	ENG_DF_000261_20150428_F00100089:6816-6824	30001628	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000054	liberal	ENG_DF_000261_20150428_F00100089:6841-6847	30001628	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000055	Black American	ENG_DF_000261_20150428_F00100089:6915-6928	NIL90000190	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000056	Obama	ENG_DF_000261_20150428_F00100089:7027-7031	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000057	David Denkins	ENG_DF_000261_20150428_F00100089:7129-7141	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000058	NYCs	ENG_DF_000261_20150428_F00100089:7150-7153	5128581	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000059	obama	ENG_DF_000261_20150428_F00100089:7276-7280	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000060	Denkins	ENG_DF_000261_20150428_F00100089:7400-7406	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000061	Democrat	ENG_DF_000261_20150428_F00100089:7829-7836	NIL90000056	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000062	Chicago	ENG_DF_000261_20150428_F00100089:7858-7864	4887398	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000063	holes	ENG_DF_000261_20150428_F00100089:7847-7851	4887398	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000064	Detroit	ENG_DF_000261_20150428_F00100089:7870-7876	4990729	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000065	Obama	ENG_DF_000261_20150428_F00100089:8122-8126	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000066	Obama	ENG_DF_000261_20150428_F00100089:8548-8552	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000067	Obama	ENG_DF_000261_20150428_F00100089:8573-8577	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000068	Jack Hays	ENG_DF_000261_20150428_F00100089:8753-8761	NIL90000200	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000069	Democrat	ENG_DF_000261_20150428_F00100089:9185-9192	NIL90000056	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000070	administrations	ENG_DF_000261_20150428_F00100089:9194-9208	NIL90000056	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000071	Dinkins	ENG_DF_000261_20150428_F00100089:9302-9308	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000072	Brooklyn	ENG_DF_000261_20150428_F00100089:9325-9332	5110302	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000073	Hasidic	ENG_DF_000261_20150428_F00100089:9378-9384	NIL90000203	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000074	Jews	ENG_DF_000261_20150428_F00100089:9386-9389	NIL90000203	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000075	New York	ENG_DF_000261_20150428_F00100089:9409-9416	5128638	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000076	NEW YORK	ENG_DF_000261_20150428_F00100089:9502-9509	5128638	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000077	David N. Dinkins	ENG_DF_000261_20150428_F00100089:9571-9586	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000078	Crown Heights	ENG_DF_000261_20150428_F00100089:9719-9731	8436493	LOC	NAM	1.0	
GAIA_IE	EN_MENTION_0000079	section	ENG_DF_000261_20150428_F00100089:9733-9739	8436493	LOC	NOM	1.0	
GAIA_IE	EN_MENTION_0000080	Brooklyn	ENG_DF_000261_20150428_F00100089:9744-9751	5110302	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000081	New York	ENG_DF_000261_20150428_F00100089:9785-9792	5128638	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000082	David Dinkins	ENG_DF_000261_20150428_F00100089:9800-9812	NIL90000015	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000083	Mayor	ENG_DF_000261_20150428_F00100089:9794-9798	NIL90000015	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000084	Baltimore	ENG_DF_000261_20150428_F00100089:9991-9999	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000085	We	ENG_DF_000261_20150428_F00100089:10008-10009	4347778	GPE	PRO	1.0	
GAIA_IE	EN_MENTION_0000086	Obama	ENG_DF_000261_20150428_F00100089:10287-10291	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000087	Eric Holders	ENG_DF_000261_20150428_F00100089:10299-10310	NIL90000206	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000088	Ferguson	ENG_DF_000261_20150428_F00100089:10353-10360	4386387	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000089	Justice Department	ENG_DF_000261_20150428_F00100089:10697-10714	NIL90000135	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000090	administration	ENG_DF_000261_20150428_F00100089:10720-10733	NIL90000135	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000091	Chicago	ENG_DF_000261_20150428_F00100089:10953-10959	4887398	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000092	Obama	ENG_DF_000261_20150428_F00100089:11001-11005	30001628	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000093	U.S.	ENG_DF_000261_20150428_F00100089:11623-11626	6252001	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000094	Democrat	ENG_DF_000261_20150428_F00100089:11716-11723	NIL90000056	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000095	Kobie	ENG_DF_000261_20150428_F00100089:11798-11802	NIL90000208	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000096	author	ENG_DF_000261_20150428_F00100089:11790-11795	NIL90000209	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000097	Fenton	ENG_DF_000261_20150428_F00100089:11855-11860	30002341	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000098	guys	ENG_DF_000261_20150428_F00100089:11844-11847	30002341	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000099	You	ENG_DF_000261_20150428_F00100089:11863-11865	30002341	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000100	Ryan5	ENG_DF_000261_20150428_F00100089:11918-11922	NIL90000209	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000101	author	ENG_DF_000261_20150428_F00100089:11910-11915	NIL90000209	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000102	Baltimore	ENG_DF_000261_20150428_F00100089:11957-11965	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000103	third world	ENG_DF_000261_20150428_F00100089:11972-11982	4347778	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000104	Al-Sharpton	ENG_DF_000261_20150428_F00100089:12020-12030	6252001	PER	NAM	1.0	
GAIA_IE	EN_MENTION_0000105	Baltimore	ENG_DF_000261_20150428_F00100089:12306-12314	4347778	GPE	NAM	1.0	
GAIA_IE	EN_MENTION_0000106	CNN	ENG_DF_000261_20150428_F00100089:12364-12366	NIL90000211	ORG	NAM	1.0	
GAIA_IE	EN_MENTION_0000107	force	ENG_DF_000261_20150428_F00100089:440-444	NIL90000212	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000108	Marylanders	ENG_DF_000261_20150428_F00100089:547-557	NIL90000213	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000109	residents	ENG_DF_000261_20150428_F00100089:943-951	NIL90000165	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000110	majority	ENG_DF_000261_20150428_F00100089:1216-1223	NIL90000049	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000111	suspect	ENG_DF_000261_20150428_F00100089:1439-1445	NIL90000216	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000112	guy	ENG_DF_000261_20150428_F00100089:1468-1470	NIL90000216	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000113	country	ENG_DF_000261_20150428_F00100089:1684-1690	6252001	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000114	country	ENG_DF_000261_20150428_F00100089:1753-1759	6252001	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000115	victims	ENG_DF_000261_20150428_F00100089:1787-1793	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000116	police	ENG_DF_000261_20150428_F00100089:1827-1832	NIL90000016	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000117	country	ENG_DF_000261_20150428_F00100089:1865-1871	6252001	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000118	people	ENG_DF_000261_20150428_F00100089:1899-1904	NIL90000091	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000119	community	ENG_DF_000261_20150428_F00100089:2304-2312	NIL90000164	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000120	their	ENG_DF_000261_20150428_F00100089:2298-2302	NIL90000164	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000121	streets	ENG_DF_000261_20150428_F00100089:2332-2338	NIL90000121	FAC	NOM	1.0	
GAIA_IE	EN_MENTION_0000122	gangs	ENG_DF_000261_20150428_F00100089:2341-2345	NIL90000217	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000123	protesters	ENG_DF_000261_20150428_F00100089:2402-2411	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000124	individuals	ENG_DF_000261_20150428_F00100089:2414-2424	NIL90000161	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000125	protesters	ENG_DF_000261_20150428_F00100089:2451-2460	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000126	individuals	ENG_DF_000261_20150428_F00100089:2466-2476	NIL90000161	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000127	sides	ENG_DF_000261_20150428_F00100089:2498-2502	NIL90000045	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000128	looters	ENG_DF_000261_20150428_F00100089:2539-2545	NIL90000219	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000129	protesters	ENG_DF_000261_20150428_F00100089:2579-2588	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000130	rioters	ENG_DF_000261_20150428_F00100089:2594-2600	NIL90000038	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000131	country	ENG_DF_000261_20150428_F00100089:2771-2777	6252001	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000132	country	ENG_DF_000261_20150428_F00100089:2840-2846	6252001	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000133	victims	ENG_DF_000261_20150428_F00100089:2874-2880	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000134	police	ENG_DF_000261_20150428_F00100089:2914-2919	NIL90000016	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000135	country	ENG_DF_000261_20150428_F00100089:2952-2958	6252001	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000136	people	ENG_DF_000261_20150428_F00100089:2986-2991	NIL90000091	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000137	community	ENG_DF_000261_20150428_F00100089:3391-3399	NIL90000164	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000138	their	ENG_DF_000261_20150428_F00100089:3385-3389	NIL90000164	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000139	streets	ENG_DF_000261_20150428_F00100089:3419-3425	NIL90000121	FAC	NOM	1.0	
GAIA_IE	EN_MENTION_0000140	gangs	ENG_DF_000261_20150428_F00100089:3428-3432	NIL90000217	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000141	protesters	ENG_DF_000261_20150428_F00100089:3486-3495	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000142	individuals	ENG_DF_000261_20150428_F00100089:3498-3508	NIL90000161	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000143	protesters	ENG_DF_000261_20150428_F00100089:3535-3544	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000144	individuals	ENG_DF_000261_20150428_F00100089:3550-3560	NIL90000161	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000145	sides	ENG_DF_000261_20150428_F00100089:3582-3586	NIL90000045	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000146	looters	ENG_DF_000261_20150428_F00100089:3623-3629	NIL90000219	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000147	protesters	ENG_DF_000261_20150428_F00100089:3663-3672	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000148	rioters	ENG_DF_000261_20150428_F00100089:3678-3684	NIL90000038	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000149	Progressives	ENG_DF_000261_20150428_F00100089:3750-3761	NIL90000220	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000150	city	ENG_DF_000261_20150428_F00100089:3803-3806	NIL90000168	LOC	NOM	1.0	
GAIA_IE	EN_MENTION_0000151	areas	ENG_DF_000261_20150428_F00100089:3808-3812	NIL90000221	LOC	NOM	1.0	
GAIA_IE	EN_MENTION_0000152	Progressives	ENG_DF_000261_20150428_F00100089:4076-4087	NIL90000220	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000153	pioneer	ENG_DF_000261_20150428_F00100089:4435-4441	NIL90000222	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000154	His	ENG_DF_000261_20150428_F00100089:4444-4446	6252001	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000155	mayor	ENG_DF_000261_20150428_F00100089:4548-4552	NIL90000015	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000156	he	ENG_DF_000261_20150428_F00100089:4554-4555	NIL90000015	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000157	Politicians	ENG_DF_000261_20150428_F00100089:4920-4930	NIL90000189	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000158	Police	ENG_DF_000261_20150428_F00100089:5131-5136	NIL90000016	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000159	advocates	ENG_DF_000261_20150428_F00100089:5277-5285	NIL90000224	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000160	community	ENG_DF_000261_20150428_F00100089:5304-5312	NIL90000164	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000161	Black	ENG_DF_000261_20150428_F00100089:5394-5398	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000162	lives	ENG_DF_000261_20150428_F00100089:5400-5404	NIL90000225	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000163	children	ENG_DF_000261_20150428_F00100089:5412-5419	NIL90000226	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000164	protesters	ENG_DF_000261_20150428_F00100089:5454-5463	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000165	administration	ENG_DF_000261_20150428_F00100089:5509-5522	NIL90000135	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000166	advocate	ENG_DF_000261_20150428_F00100089:5544-5551	NIL90000224	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000167	your'e	ENG_DF_000261_20150428_F00100089:5534-5539	NIL90000189	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000168	group	ENG_DF_000261_20150428_F00100089:5622-5626	NIL90000228	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000169	people	ENG_DF_000261_20150428_F00100089:5642-5647	NIL90000228	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000170	author	ENG_DF_000261_20150428_F00100089:5672-5677	NIL90000209	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000171	pioneer	ENG_DF_000261_20150428_F00100089:5970-5976	NIL90000222	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000172	His	ENG_DF_000261_20150428_F00100089:5979-5981	6252001	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000173	city	ENG_DF_000261_20150428_F00100089:6422-6425	NIL90000168	LOC	NOM	1.0	
GAIA_IE	EN_MENTION_0000174	areas	ENG_DF_000261_20150428_F00100089:6427-6431	NIL90000221	LOC	NOM	1.0	
GAIA_IE	EN_MENTION_0000175	Progressives	ENG_DF_000261_20150428_F00100089:6695-6706	NIL90000220	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000176	pioneer	ENG_DF_000261_20150428_F00100089:7054-7060	NIL90000222	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000177	His	ENG_DF_000261_20150428_F00100089:7063-7065	6252001	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000178	mayor	ENG_DF_000261_20150428_F00100089:7167-7171	NIL90000015	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000179	he	ENG_DF_000261_20150428_F00100089:7173-7174	NIL90000015	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000180	Politicians	ENG_DF_000261_20150428_F00100089:7539-7549	NIL90000189	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000181	Police	ENG_DF_000261_20150428_F00100089:7750-7755	NIL90000016	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000182	advocates	ENG_DF_000261_20150428_F00100089:7896-7904	NIL90000224	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000183	community	ENG_DF_000261_20150428_F00100089:7923-7931	NIL90000164	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000184	Black	ENG_DF_000261_20150428_F00100089:8013-8017	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000185	lives	ENG_DF_000261_20150428_F00100089:8019-8023	NIL90000225	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000186	children	ENG_DF_000261_20150428_F00100089:8031-8038	NIL90000046	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000187	protesters	ENG_DF_000261_20150428_F00100089:8073-8082	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000188	administration	ENG_DF_000261_20150428_F00100089:8128-8141	NIL90000135	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000189	advocate	ENG_DF_000261_20150428_F00100089:8163-8170	NIL90000224	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000190	your'e	ENG_DF_000261_20150428_F00100089:8153-8158	NIL90000189	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000191	group	ENG_DF_000261_20150428_F00100089:8241-8245	NIL90000228	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000192	people	ENG_DF_000261_20150428_F00100089:8261-8266	NIL90000228	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000193	State	ENG_DF_000261_20150428_F00100089:9215-9219	NIL90000103	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000194	Federal	ENG_DF_000261_20150428_F00100089:9236-9242	NIL90000230	ORG	NOM	1.0	
GAIA_IE	EN_MENTION_0000195	blacks	ENG_DF_000261_20150428_F00100089:9395-9400	NIL90000190	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000196	mayor	ENG_DF_000261_20150428_F00100089:9420-9424	NIL90000015	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000197	state	ENG_DF_000261_20150428_F00100089:9529-9533	NIL90000103	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000198	property	ENG_DF_000261_20150428_F00100089:9657-9664	NIL90000179	FAC	NOM	1.0	
GAIA_IE	EN_MENTION_0000199	protesters	ENG_DF_000261_20150428_F00100089:9851-9860	NIL90000090	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000200	anyone	ENG_DF_000261_20150428_F00100089:9931-9936	NIL90000015	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000201	city	ENG_DF_000261_20150428_F00100089:9949-9952	5128638	GPE	NOM	1.0	
GAIA_IE	EN_MENTION_0000202	mayor	ENG_DF_000261_20150428_F00100089:10001-10005	NIL90000015	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000203	those	ENG_DF_000261_20150428_F00100089:10017-10021	NIL90000167	PER	NOM	1.0	
GAIA_IE	EN_MENTION_0000204	who	ENG_DF_000261_20150428_F00100089:10023-10025	NIL90000167	PER	PRO	1.0	
GAIA_IE	EN_MENTION_0000205	cars	ENG_DF_000261_20150428_F00100089:10171-10174	NIL90000095	VEH	NOM	1.0	
GAIA_IE	EN_MENTION_0000206	those	ENG_DF_000261_20150428_F00100089:10230-10234	NIL90000167	PER	NOM	1.0	
