GAIA_IE	EN_MENTION_0000080	administration	IC001VBFN:1462-1475	NIL90000195	ORG	NOM	0.7465544939041138
GAIA_IE	EN_MENTION_0000081	groups	IC001VBFN:1503-1508	NIL90000263	ORG	NOM	0.8062233924865723
GAIA_IE	EN_MENTION_0000082	Americans	IC001VBFN:1811-1819	10861432	PER	NOM	0.5212315917015076
GAIA_IE	EN_MENTION_0000083	officials	IC001VBFN:850-858	NIL90000123	PER	NOM	0.594231903553009
GAIA_IE	EN_MENTION_0000084	group	IC001VBFN:2754-2758	NIL90000203	ORG	NOM	0.627099871635437
GAIA_IE	EN_MENTION_0000085	drones	IC001VBFN:2880-2885	NIL90000264	VEH	NOM	0.6022511124610901
GAIA_IE	EN_MENTION_0000086	explosives	IC001VBFN:2902-2911	NIL90000265	WEA	NOM	0.7214524745941162
GAIA_IE	EN_MENTION_0000087	colleagues	IC001VBFN:3256-3265	NIL90000266	PER	NOM	0.7424808740615845
GAIA_IE	EN_MENTION_0000088	grenades	IC001VBFN:3344-3351	NIL90000267	WEA	NOM	0.8872387409210205
GAIA_IE	EN_MENTION_0000089	helicopter	IC001VBFN:3360-3369	NIL90000268	VEH	NOM	0.623889148235321
GAIA_IE	EN_MENTION_0000090	cartridges	IC001VBFN:3388-3397	NIL90000269	WEA	NOM	0.8470632433891296
GAIA_IE	EN_MENTION_0000091	state	IC001VBFN:3404-3408	NIL90000097	GPE	NOM	0.8911912441253662
GAIA_IE	EN_MENTION_0000092	buildings	IC001VBFN:3410-3418	NIL90000270	FAC	NOM	0.8345135450363159
GAIA_IE	EN_MENTION_0000093	group	IC001VBFN:2967-2971	NIL90000203	ORG	NOM	0.7549789547920227
GAIA_IE	EN_MENTION_0000094	police	IC001VBFN:2985-2990	NIL90000271	PER	NOM	0.3864133954048157
GAIA_IE	EN_MENTION_0000095	pilot	IC001VBFN:3003-3007	NIL90000272	PER	NOM	0.8408655524253845
GAIA_IE	EN_MENTION_0000096	government	IC001VBFN:3085-3094	NIL90000199	ORG	NOM	0.413936972618103
GAIA_IE	EN_MENTION_0000097	snipers	IC001VBFN:3096-3102	NIL90000273	PER	NOM	0.4623384475708008
GAIA_IE	EN_MENTION_0000098	We	IC001VBFN:3107-3108	NIL90000273	PER	PRO	0.3194681406021118
GAIA_IE	EN_MENTION_0000099	the government	IC001VBFN:2126-2139	NIL90000125	ORG	NOM	1.0
GAIA_IE	EN_MENTION_0000100	the government	IC001VBFN:3301-3314	NIL90000125	ORG	NOM	1.0
GAIA_IE	EN_MENTION_0000101	embassy	IC001VBFN:1745-1751	NIL90000274	FAC	NOM	1.0
GAIA_IE	EN_MENTION_0000102	helicopter	IC001VBFN:2992-3001	NIL90000268	VEH	NOM	1.0
GAIA_IE	EN_MENTION_0000103	they	IC001VBFN:1303-1306	NIL90000139	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000104	there	IC001VBFN:1695-1699	NIL90000143	FAC	NOM	1.0
GAIA_IE	EN_MENTION_0000105	One	IC001VBFN:901-903	NIL90000134	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000106	another	IC001VBFN:980-986	NIL90000275	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000107	people	IC001VBFN:2163-2168	NIL90000087	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000108	the presidential box	IC001VBFN:2918-2937	NIL90000276	FAC	NOM	1.0
GAIA_IE	EN_MENTION_0000109	the culprits	IC001VBFN:2670-2681	NIL90000277	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000110	they	IC001VBFN:3121-3124	NIL90000139	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000111	they	IC001VBFN:3197-3200	NIL90000139	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000112	he	IC001VBFN:403-404	NIL90000146	PER	PRO	0.9882856011390686
GAIA_IE	EN_MENTION_0000113	us	IC001VBFN:1327-1328	6252001	PER	PRO	0.19147230684757233
GAIA_IE	EN_MENTION_0000114	those	IC001VBFN:1721-1725	NIL90000278	PER	PRO	0.5913232564926147
GAIA_IE	EN_MENTION_0000115	seven	IC001VBFN:2303-2307	NIL90000279	PER	PRO	0.6998584866523743
GAIA_IE	EN_MENTION_0000116	its	IC001VBFN:2046-2048	NIL90000230	GPE	PRO	0.5931946039199829
GAIA_IE	EN_MENTION_0000117	he	IC001VBFN:1511-1512	NIL90000146	PER	PRO	0.9889250993728638
GAIA_IE	EN_MENTION_0000118	it	IC001VBFN:30-31	NIL90000239	ORG	PRO	0.3300706446170807
GAIA_IE	EN_MENTION_0000119	We	IC001VBFN:2070-2071	NIL90000145	PER	PRO	0.2869192361831665
GAIA_IE	EN_MENTION_0000120	he	IC001VBFN:1225-1226	NIL90000146	PER	PRO	0.9865887761116028
GAIA_IE	EN_MENTION_0000121	He	IC001VBFN:1767-1768	NIL90000146	PER	PRO	0.9856393933296204
GAIA_IE	EN_MENTION_0000122	he	IC001VBFN:1775-1776	NIL90000146	PER	PRO	0.9935687780380249
GAIA_IE	EN_MENTION_0000123	who	IC001VBFN:2845-2847	NIL90000255	PER	PRO	0.8337700963020325
GAIA_IE	EN_MENTION_0000124	their	IC001VBFN:2854-2858	NIL90000148	PER	PRO	0.7827587723731995
GAIA_IE	EN_MENTION_0000125	who	IC001VBFN:2721-2723	NIL90000144	PER	PRO	0.9211591482162476
GAIA_IE	EN_MENTION_0000126	The Associated Press	IC001VBI8:1319-1338	m.0cv_2	ORG	NAM	0.4074036478996277
GAIA_IE	EN_MENTION_0000127	Maduro's	IC001VBI8:1359-1366	NIL90000173	GPE	NAM	0.34195029735565186
GAIA_IE	EN_MENTION_0000128	Venezuela's	IC001VBI8:1584-1594	3625428	GPE	NAM	0.5095053911209106
GAIA_IE	EN_MENTION_0000129	Maduro	IC001VBI8:587-592	30003777	PER	NAM	0.9480165243148804
GAIA_IE	EN_MENTION_0000130	Julio Borges	IC001VBI8:599-610	80000423	PER	NAM	0.9672978520393372
GAIA_IE	EN_MENTION_0000131	Colombia	IC001VBI8:674-681	3686110	GPE	NAM	0.7696512937545776
GAIA_IE	EN_MENTION_0000132	Venezuelan	IC001VBI8:1106-1115	3625428	GPE	NAM	0.788554847240448
GAIA_IE	EN_MENTION_0000133	the country's pro-Maduro constitutional assembly	IC001VBI8:1197-1244	NIL90000342	ORG	NAM	0.22282868325710298
GAIA_IE	EN_MENTION_0000134	Reverol	IC001VBI8:1807-1813	NIL90000281	PER	NAM	0.615926206111908
GAIA_IE	EN_MENTION_0000135	Colin Dwyer	IC001VBI8:1638-1648	NIL90000343	PER	NAM	0.9554746448993683
GAIA_IE	EN_MENTION_0000136	Venezuelan	IC001VBI8:1668-1677	3625428	GPE	NAM	0.8497896790504456
GAIA_IE	EN_MENTION_0000137	Néstor Luis Reverol	IC001VBI8:1697-1715	NIL90000344	PER	NAM	0.9689385890960693
GAIA_IE	EN_MENTION_0000138	Venezuela's	IC001VBI8:113-123	3625428	GPE	NAM	0.5039950013160706
GAIA_IE	EN_MENTION_0000139	Nicolas Maduro	IC001VBI8:135-148	m.0h7hb4	PER	NAM	0.9802762269973755
GAIA_IE	EN_MENTION_0000140	Caracas	IC001VBI8:230-236	3646738	GPE	NAM	0.794696569442749
GAIA_IE	EN_MENTION_0000141	Venezuelan	IC001VBI8:272-281	3625428	GPE	NAM	0.8476669788360596
GAIA_IE	EN_MENTION_0000142	Nicolás Maduro	IC001VBI8:293-306	80000458	PER	NAM	0.9848083555698395
GAIA_IE	EN_MENTION_0000143	Venezuelan	IC001VBI8:458-467	3625428	GPE	NAM	0.7441226840019226
GAIA_IE	EN_MENTION_0000144	Maduro	IC001VBI8:489-494	30003777	PER	NAM	0.9506886601448059
GAIA_IE	EN_MENTION_0000145	Juan Requesens	IC001VBI8:914-927	80000422	PER	NAM	0.9396543800830841
GAIA_IE	EN_MENTION_0000146	lawmaker	IC001VBI8:904-911	80000422	PER	NOM	0.8059991002082825
GAIA_IE	EN_MENTION_0000147	Maduro	IC001VBI8:954-959	30003777	PER	NAM	0.967523992061615
GAIA_IE	EN_MENTION_0000148	Requesens	IC001VBI8:1058-1066	80000422	PER	NAM	0.5723735094070435
GAIA_IE	EN_MENTION_0000149	Venezuelan	IC001VBI8:1086-1095	3625428	GPE	NAM	0.8084387183189392
GAIA_IE	EN_MENTION_0000150	Maduro	IC001VBI8:13-18	30003777	PER	NAM	0.9446020126342773
GAIA_IE	EN_MENTION_0000151	Julio Borges	IC001VBI8:823-834	80000423	PER	NAM	0.9211812615394592
GAIA_IE	EN_MENTION_0000152	Maduro	IC001VBI8:871-876	30003777	PER	NAM	0.9568271636962891
GAIA_IE	EN_MENTION_0000153	him	IC001VBI8:865-867	30003777	PER	PRO	0.976206362247467
GAIA_IE	EN_MENTION_0000154	Maduro	IC001VBI8:251-256	30003777	PER	NAM	0.9602572321891785
GAIA_IE	EN_MENTION_0000155	Colin	IC001VBI8:1791-1795	NIL90000347	PER	NAM	0.9507932066917419
GAIA_IE	EN_MENTION_0000156	Interior	IC001VBI8:1679-1686	m.0jbjh	ORG	NAM	1.0
GAIA_IE	EN_MENTION_0000157	government	IC001VBI8:1378-1387	NIL90000199	ORG	NOM	0.6252524852752686
GAIA_IE	EN_MENTION_0000158	leader	IC001VBI8:1458-1463	NIL90000189	PER	NOM	0.7969367504119873
GAIA_IE	EN_MENTION_0000159	leader	IC001VBI8:636-641	NIL90000189	PER	NOM	0.7958950400352478
GAIA_IE	EN_MENTION_0000160	politician	IC001VBI8:760-769	NIL90000348	PER	NOM	0.8903873562812805
GAIA_IE	EN_MENTION_0000161	head	IC001VBI8:1189-1192	NIL90000103	PER	NOM	0.5193167924880981
GAIA_IE	EN_MENTION_0000162	lawmakers	IC001VBI8:1307-1315	NIL90000349	PER	NOM	0.4785424470901489
GAIA_IE	EN_MENTION_0000163	drone	IC001VBI8:1848-1852	NIL90000256	VEH	NOM	0.460275262594223
GAIA_IE	EN_MENTION_0000164	aircraft	IC001VBI8:1854-1861	NIL90000350	VEH	NOM	0.4416830539703369
GAIA_IE	EN_MENTION_0000165	explosive	IC001VBI8:1901-1909	NIL90000265	WEA	NOM	0.7838025093078613
GAIA_IE	EN_MENTION_0000166	drones	IC001VBI8:1961-1966	NIL90000264	VEH	NOM	0.4232160151004791
GAIA_IE	EN_MENTION_0000167	apartment	IC001VBI8:2015-2023	NIL90000293	FAC	NOM	0.9434677362442017
GAIA_IE	EN_MENTION_0000168	building	IC001VBI8:2025-2032	NIL90000270	FAC	NOM	0.791702151298523
GAIA_IE	EN_MENTION_0000169	personnel	IC001VBI8:94-102	NIL90000351	PER	NOM	0.617550253868103
GAIA_IE	EN_MENTION_0000170	drones	IC001VBI8:173-178	NIL90000264	VEH	NOM	0.70453941822052
GAIA_IE	EN_MENTION_0000171	lawmakers	IC001VBI8:331-339	NIL90000349	PER	NOM	0.4925293028354645
GAIA_IE	EN_MENTION_0000172	troops	IC001VBI8:469-474	NIL90000352	PER	NOM	0.5426483750343323
GAIA_IE	EN_MENTION_0000173	drones	IC001VBI8:529-534	NIL90000264	VEH	NOM	0.6461806297302246
GAIA_IE	EN_MENTION_0000174	troops	IC001VBI8:2155-2160	NIL90000352	PER	NOM	0.7952313423156738
GAIA_IE	EN_MENTION_0000175	the president	IC001VBI8:2171-2183	NIL90000125	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000176	government	IC001VBI8:2083-2092	NIL90000199	ORG	NOM	1.0
GAIA_IE	EN_MENTION_0000177	police	IC001VBI8:1097-1102	NIL90000271	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000178	they	IC001VBI8:1432-1435	NIL90000139	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000179	a co-conspirator in the plot	IC001VBI8:688-715	NIL90000353	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000180	he	IC001VBI8:722-723	NIL90000353	PER	PRO	0.9859747886657715
GAIA_IE	EN_MENTION_0000181	two	IC001VBI8:1303-1305	NIL90000140	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000182	two	IC001VBI8:1884-1886	NIL90000140	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000183	six others	IC001VBI8:1732-1741	NIL90000354	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000184	one	IC001VBI8:1994-1996	NIL90000134	VEH	NOM	1.0
GAIA_IE	EN_MENTION_0000185	the other	IC001VBI8:2035-2043	NIL90000142	VEH	NOM	1.0
GAIA_IE	EN_MENTION_0000186	their intended target	IC001VBI8:2196-2216	NIL90000355	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000187	he	IC001VBI8:1539-1540	NIL90000146	PER	PRO	0.9905340671539307
GAIA_IE	EN_MENTION_0000188	he	IC001VBI8:1251-1252	NIL90000146	PER	PRO	0.9903106093406677
GAIA_IE	EN_MENTION_0000189	he	IC001VBI8:1983-1984	NIL90000146	PER	PRO	0.9747567176818848
GAIA_IE	EN_MENTION_0000190	where	IC001VBI8:205-209	NIL90000155	FAC	PRO	0.5624793767929077
GAIA_IE	EN_MENTION_0000191	he	IC001VBI8:211-212	NIL90000146	PER	PRO	0.9778774976730347
GAIA_IE	EN_MENTION_0000192	him	IC001VBI8:394-396	NIL90000300	PER	PRO	0.9616717100143433
GAIA_IE	EN_MENTION_0000193	Maduro	IC001VBJM:1059-1064	30003777	PER	NAM	0.9490504264831543
GAIA_IE	EN_MENTION_0000194	wife	IC001VBJM:1071-1074	30003777	PER	NOM	0.854653537273407
GAIA_IE	EN_MENTION_0000195	his	IC001VBJM:1067-1069	30003777	PER	PRO	0.9959536790847778
GAIA_IE	EN_MENTION_0000196	the National Guard	IC001VBJM:1175-1192	m.09gs3	ORG	NAM	0.3987857724229495
GAIA_IE	EN_MENTION_0000197	Interior	IC001VBJM:1200-1207	m.0jbjh	ORG	NAM	0.5133723616600037
GAIA_IE	EN_MENTION_0000198	Nestor Reverol	IC001VBJM:1218-1231	NIL90000286	PER	NAM	0.9182995855808258
GAIA_IE	EN_MENTION_0000199	One	IC001VBJM:1234-1236	NIL90000286	PER	PRO	0.5301779508590698
GAIA_IE	EN_MENTION_0000200	CARACAS	IC001VBJM:62-68	3646738	GPE	NAM	0.8905895948410034
GAIA_IE	EN_MENTION_0000201	Venezuela	IC001VBJM:71-79	3625428	GPE	NAM	0.9916219711303711
GAIA_IE	EN_MENTION_0000202	Venezuelan	IC001VBJM:194-203	3625428	GPE	NAM	0.9044058322906494
GAIA_IE	EN_MENTION_0000203	Nicolas Maduro	IC001VBJM:215-228	m.0h7hb4	PER	NAM	0.9806509912014008
GAIA_IE	EN_MENTION_0000204	officials	IC001VBJM:231-239	m.0h7hb4	PER	NOM	0.8948508501052856
GAIA_IE	EN_MENTION_0000205	Maduro	IC001VBJM:1507-1512	30003777	PER	NAM	0.952968955039978
GAIA_IE	EN_MENTION_0000206	Reverol	IC001VBJM:1554-1560	NIL90000281	PER	NAM	0.7131818532943726
GAIA_IE	EN_MENTION_0000207	troops	IC001VBJM:1546-1551	NIL90000281	PER	NOM	0.7295956611633301
GAIA_IE	EN_MENTION_0000208	the United States	IC001VBJM:801-817	6252001	GPE	NAM	0.6636648873488108
GAIA_IE	EN_MENTION_0000209	Reverol	IC001VBJM:1701-1707	NIL90000281	PER	NAM	0.6624755263328552
GAIA_IE	EN_MENTION_0000210	those arrested	IC001VBJM:1685-1698	NIL90000281	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000211	two	IC001VBJM:1714-1716	NIL90000281	PER	NOM	1.0
GAIA_IE	EN_MENTION_0000212	two	IC001VBJM:1714-1716	NIL90000281	PER	PRO	0.7220566272735596
GAIA_IE	EN_MENTION_0000213	Vladimir Padrino Lopez	IC001VBJM:2084-2105	m.012rch8t	PER	NAM	0.919851819674174
GAIA_IE	EN_MENTION_0000214	Minister	IC001VBJM:2075-2082	m.012rch8t	PER	NOM	0.7708004713058472
GAIA_IE	EN_MENTION_0000215	Venezuela's	IC001VBJM:2191-2201	3625428	GPE	NAM	0.5054352283477783
GAIA_IE	EN_MENTION_0000216	Maduro	IC001VBJM:2236-2241	30003777	PER	NAM	0.9254536628723145
GAIA_IE	EN_MENTION_0000217	Mairum Gonzalez	IC001VBJM:2785-2799	NIL90000303	PER	NAM	0.7778824269771576
GAIA_IE	EN_MENTION_0000218	witness	IC001VBJM:2776-2782	NIL90000303	PER	NOM	0.8741388320922852
GAIA_IE	EN_MENTION_0000219	Maduro	IC001VBJM:509-514	30003777	PER	NAM	0.960902988910675
GAIA_IE	EN_MENTION_0000220	Venezuela	IC001VBJM:659-667	3625428	GPE	NAM	0.9312417507171631
GAIA_IE	EN_MENTION_0000221	Maduro	IC001VBJM:734-739	30003777	PER	NAM	0.8557841777801514
GAIA_IE	EN_MENTION_0000222	Miami	IC001VBJM:420-424	4164138	GPE	NAM	0.835574746131897
GAIA_IE	EN_MENTION_0000223	Bogota	IC001VBJM:430-435	3688689	GPE	NAM	0.8852893710136414
GAIA_IE	EN_MENTION_0000224	Associated Press	IC001VBJM:2613-2628	m.0cv_2	ORG	NAM	0.5086922645568848
GAIA_IE	EN_MENTION_0000225	Reverol	IC001VBJM:1618-1624	NIL90000281	PER	NAM	0.7746425271034241
GAIA_IE	EN_MENTION_0000226	Venezuela	IC001VBJM:1-9	3625428	GPE	NAM	0.9045119285583496
GAIA_IE	EN_MENTION_0000227	Maduro	IC001VBJM:53-58	30003777	PER	NAM	0.930713415145874
GAIA_IE	EN_MENTION_0000228	John Bolton	IC001VBJM:3853-3863	m.03xv5n	PER	NAM	0.9869115054607391
GAIA_IE	EN_MENTION_0000229	adviser	IC001VBJM:3845-3851	m.03xv5n	PER	NOM	0.7986421585083008
GAIA_IE	EN_MENTION_0000230	Venezuela	IC001VBJM:3916-3924	3625428	GPE	NAM	0.6574185490608215
GAIA_IE	EN_MENTION_0000231	government	IC001VBJM:3902-3911	3625428	GPE	NOM	0.47203174233436584
GAIA_IE	EN_MENTION_0000232	U.S	IC001VBJM:4020-4022	6252001	GPE	NAM	0.6819201707839966
GAIA_IE	EN_MENTION_0000233	T-shirts	IC001VBJM:4495-4502	m.013s93	ORG	NAM	0.5696125030517578
GAIA_IE	EN_MENTION_0000234	International Monetary Fund	IC001VBJM:5100-5126	20000126	ORG	NAM	0.6630717118581136
