GAIA_IE	RU_MENTION_0000084	Албан	IC001V7CT:814-818	m.012v8	PER	NAM	1.0	Albanian
GAIA_IE	RU_MENTION_0000085	Николаса Мадуро	IC001V7CT:912-926	NIL90000069	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000086	президента	IC001V7CT:894-903	NIL90000069	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000087	генпрокурор	IC001V7CT:935-945	NIL90000069	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000088	Венесуэлы	IC001V7CT:947-955	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000089	Албан	IC001V7CT:998-1002	m.012v8	PER	NAM	1.0	Albanian
GAIA_IE	RU_MENTION_0000090	службы безопасности страны	IC001V7CT:1058-1083	NIL90003491	ORG	NAM	1.0	
GAIA_IE	RU_MENTION_0000091	Венесуэлы	IC001V7CT:1158-1166	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000092	Каракасе	IC001V7CT:1236-1243	NIL90000004	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000093	Мадуро	IC001V7CT:1362-1367	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000094	члены высшего руководства	IC001V7CT:1371-1395	m.0h7hb4	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000095	Боливарианской Республики	IC001V7CT:1431-1455	NIL90002620	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000096	венесуэльских	IC001V7CT:1496-1508	NIL90000077	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000097	колумбийскими	IC001V7CT:1532-1544	NIL90000205	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000098	Хуана Мануэля Сантоса	IC001V7CT:1563-1583	NIL90000584	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000099	ультраправыми	IC001V7CT:1546-1558	NIL90000584	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000100	Колумбией	IC001V7CT:1614-1622	NIL90001294	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000101	Мадуро	IC001V7CT:1625-1630	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000102	США	IC001V7CT:1711-1713	m.09c7w0	GPE	NAM	1.0	USA|United States of America|United States|US|America
GAIA_IE	RU_MENTION_0000103	обвиняемого	IC001V7CT:36-46	NIL90003492	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000104	9 окт	IC001V7CT:108-112	NIL90003493	TME	NOM	1.0	
GAIA_IE	RU_MENTION_0000105	президента	IC001V7CT:327-336	NIL90000090	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000106	страны	IC001V7CT:338-343	NIL90000002	GPE	NOM	1.0	country|countries
GAIA_IE	RU_MENTION_0000107	беспилотников	IC001V7CT:362-374	NIL90000942	VEH	NOM	1.0	
GAIA_IE	RU_MENTION_0000108	4 августа	IC001V7CT:376-384	NIL90000180	TME	NOM	1.0	August 4
GAIA_IE	RU_MENTION_0000109	пресс-секретарь	IC001V7CT:407-421	NIL90000370	PER	NOM	1.0	spokesman|spokesperson|spokeswoman|contact man|press secretary
GAIA_IE	RU_MENTION_0000110	судьей	IC001V7CT:538-543	NIL90003494	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000111	законодательство	IC001V7CT:601-616	NIL90000735	Law	NOM	1.0	legislation|lawmaking|law|legal system|legislating
GAIA_IE	RU_MENTION_0000112	страны	IC001V7CT:905-910	NIL90000002	GPE	NOM	1.0	country|countries
GAIA_IE	RU_MENTION_0000113	телеканала	IC001V7CT:974-983	NIL90000750	ORG	NOM	1.0	
GAIA_IE	RU_MENTION_0000114	понедельник	IC001V7CT:1010-1020	NIL90000259	TME	NOM	1.0	Monday|monday|Mon.|day
GAIA_IE	RU_MENTION_0000115	10 этажа штаб-квартиры	IC001V7CT:1035-1056	NIL90003495	FAC	NOM	1.0	
GAIA_IE	RU_MENTION_0000116	президента	IC001V7CT:1147-1156	NIL90000090	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000117	беспилотников	IC001V7CT:1185-1197	NIL90000942	VEH	NOM	1.0	
GAIA_IE	RU_MENTION_0000118	4 августа	IC001V7CT:1245-1253	NIL90000180	TME	NOM	1.0	August 4
GAIA_IE	RU_MENTION_0000119	Летательные аппараты	IC001V7CT:1256-1275	NIL90000093	VEH	NOM	1.0	
GAIA_IE	RU_MENTION_0000120	сотрудников	IC001V7CT:1315-1325	NIL90000185	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000121	силовых структур	IC001V7CT:1327-1342	NIL90000186	ORG	NOM	1.0	
GAIA_IE	RU_MENTION_0000122	страны	IC001V7CT:1397-1402	NIL90000002	GPE	NOM	1.0	country|countries
GAIA_IE	RU_MENTION_0000123	Лидер	IC001V7CT:1425-1429	NIL90000676	PER	NOM	1.0	leader|chief|pacesetter|pace-maker|front runner
GAIA_IE	RU_MENTION_0000124	ультраправых	IC001V7CT:1510-1521	NIL90001058	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000125	МВД	IC001V7CV:1-3	m.0dy22	ORG	NAM	1.0	Ministry of Internal Affairs
GAIA_IE	RU_MENTION_0000126	Венесуэлы	IC001V7CV:5-13	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000127	Мадуро	IC001V7CV:23-28	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000128	Венесуэлы	IC001V7CV:86-94	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000129	Николаса Мадуро	IC001V7CV:96-110	NIL90000069	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000130	Венесуэлы	IC001V7CV:297-305	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000131	Мигель Родригес Торрес	IC001V7CV:307-328	NIL90001330	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000132	Бэйби	IC001V7CV:348-352	NIL90002354	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000133	они	IC001V7CV:357-359	NIL90002354	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000134	Мадуро	IC001V7CV:400-405	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000135	президента	IC001V7CV:389-398	m.0h7hb4	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000136	Торреса	IC001V7CV:439-445	NIL90001364	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000137	Луис Посада Каррилес	IC001V7CV:508-527	NIL90000997	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000138	США	IC001V7CV:544-546	m.09c7w0	GPE	NAM	1.0	USA|United States of America|United States|US|America
GAIA_IE	RU_MENTION_0000139	Каракасом	IC001V7CV:561-569	NIL90002355	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000140	Гаваной	IC001V7CV:573-579	NIL90002356	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000141	Мадуро	IC001V7CV:615-620	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000142	Колумбии	IC001V7CV:666-673	m.025s4rg	GPE	NAM	1.0	columbium|niobium
GAIA_IE	RU_MENTION_0000143	Альваро Урибе	IC001V7CV:675-687	NIL90000992	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000144	гондурасский	IC001V7CV:691-702	m.03h2c	GPE	NAM	1.0	Honduran|honduran|Honduranian
GAIA_IE	RU_MENTION_0000145	Роберто Мичелетти	IC001V7CV:712-728	NIL90001931	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000146	политик	IC001V7CV:704-710	NIL90001931	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000147	МВД	IC001V7CV:744-746	m.0dy22	ORG	NAM	1.0	Ministry of Internal Affairs
GAIA_IE	RU_MENTION_0000148	Мадуро	IC001V7CV:760-765	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000149	Урибе	IC001V7CV:778-782	m.0cq8x9	GPE	NAM	1.0	Uribe (disambiguation)
GAIA_IE	RU_MENTION_0000150	Венесуэлы	IC001V7CV:898-906	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000151	Венесуэлы	IC001V7CV:921-929	NIL90000000	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000152	США	IC001V7CV:975-977	m.09c7w0	GPE	NAM	1.0	USA|United States of America|United States|US|America
GAIA_IE	RU_MENTION_0000153	Роджера Норьегу	IC001V7CV:1008-1022	NIL90000110	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000154	Отто Рейча	IC001V7CV:1026-1035	NIL90000111	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000155	Мадуро	IC001V7CV:1180-1185	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000156	МВД	IC001V7CV:1205-1207	m.0dy22	ORG	NAM	1.0	Ministry of Internal Affairs
GAIA_IE	RU_MENTION_0000157	Панаме	IC001V7CV:1383-1388	NIL90000592	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000158	Майами	IC001V7CV:1391-1396	m.039xlz	GPE	NAM	1.0	Miami|USA|Miami Arena
GAIA_IE	RU_MENTION_0000159	Боготе	IC001V7CV:1399-1404	NIL90000632	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000160	Медельине	IC001V7CV:1408-1416	NIL90000984	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000161	Мадуро	IC001V7CV:1503-1508	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000162	президента	IC001V7CV:1492-1501	m.0h7hb4	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000163	Торрес	IC001V7CV:1522-1527	m.0w6ht6g	PER	NAM	1.0	Torres
GAIA_IE	RU_MENTION_0000164	чавизма	IC001V7CV:1628-1634	NIL90002278	ORG	NAM	1.0	
GAIA_IE	RU_MENTION_0000165	РИА Новости	IC001V7CV:1666-1676	m.0d6h97	ORG	NAM	1.0	RIA Novosti
GAIA_IE	RU_MENTION_0000166	Мадуро	IC001V7CV:1799-1804	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000167	Торрес	IC001V7CV:1862-1867	m.0w6ht6g	PER	NAM	1.0	Torres
GAIA_IE	RU_MENTION_0000168	МВД	IC001V7CV:1954-1956	m.0dy22	ORG	NAM	1.0	Ministry of Internal Affairs
GAIA_IE	RU_MENTION_0000169	Мадуро	IC001V7CV:1972-1977	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000170	Колумбии	IC001V7CV:2033-2040	m.025s4rg	GPE	NAM	1.0	columbium|niobium
GAIA_IE	RU_MENTION_0000171	Альваро Урибе	IC001V7CV:2042-2054	NIL90000992	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000172	экс-президент	IC001V7CV:2057-2069	NIL90000992	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000173	Гондураса	IC001V7CV:2071-2079	NIL90000605	GPE	NAM	1.0	
GAIA_IE	RU_MENTION_0000174	Роберто Мичелетти	IC001V7CV:2081-2097	NIL90001931	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000175	террорист	IC001V7CV:2101-2109	NIL90001931	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000176	США	IC001V7CV:2149-2151	m.09c7w0	GPE	NAM	1.0	USA|United States of America|United States|US|America
GAIA_IE	RU_MENTION_0000177	Луис Посада Каррилес	IC001V7CV:2154-2173	NIL90000997	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000178	Мадуро	IC001V7CV:2262-2267	m.0h7hb4	PER	NAM	1.0	Maduro
GAIA_IE	RU_MENTION_0000179	МВД	IC001V7CV:2371-2373	m.0dy22	ORG	NAM	1.0	Ministry of Internal Affairs
GAIA_IE	RU_MENTION_0000180	Николаса Мадуро	IC001V7CV:2524-2538	NIL90000069	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000181	Чавеса	IC001V7CV:2681-2686	NIL90000532	PER	NAM	1.0	
GAIA_IE	RU_MENTION_0000182	наследник	IC001V7CV:2670-2678	NIL90000532	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000183	24 июля	IC001V7CV:52-58	NIL90001937	TME	NOM	1.0	July 24
GAIA_IE	RU_MENTION_0000184	президента	IC001V7CV:75-84	NIL90000090	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000185	24 июля	IC001V7CV:135-141	NIL90001937	TME	NOM	1.0	July 24
GAIA_IE	RU_MENTION_0000186	снайпера	IC001V7CV:220-227	NIL90000219	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000187	главу	IC001V7CV:231-235	NIL90000806	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000188	государства	IC001V7CV:237-247	NIL90000002	GPE	NOM	1.0	
GAIA_IE	RU_MENTION_0000189	министр внутренних дел	IC001V7CV:274-295	NIL90000982	PER	NOM	1.0	Home Secretary|Minister of the Interior|Secretary of the Interior|Secretary of State for the Home Department
GAIA_IE	RU_MENTION_0000190	заговорщики	IC001V7CV:364-374	NIL90000128	PER	NOM	1.0	cabal
GAIA_IE	RU_MENTION_0000191	местные	IC001V7CV:421-427	NIL90000481	GPE	NOM	1.0	
GAIA_IE	RU_MENTION_0000192	СМИ	IC001V7CV:429-431	NIL90000368	ORG	NOM	1.0	mass media|media
GAIA_IE	RU_MENTION_0000193	зачинщиков	IC001V7CV:484-493	NIL90003324	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000194	терроризме	IC001V7CV:583-592	NIL90000429	CRM	NOM	1.0	
GAIA_IE	RU_MENTION_0000195	глава	IC001V7CV:738-742	NIL90000049	PER	NOM	1.0	chapter|head|chief|leader|principal
GAIA_IE	RU_MENTION_0000196	мае	IC001V7CV:756-758	NIL90001616	TME	NOM	1.0	Mahé, Seychelles
GAIA_IE	RU_MENTION_0000197	убийца	IC001V7CV:810-815	NIL90002337	PER	NOM	1.0	murderer|killer|assassin|slayer|homicide
GAIA_IE	RU_MENTION_0000198	правыми силами	IC001V7CV:883-896	NIL90001857	ORG	NOM	1.0	
GAIA_IE	RU_MENTION_0000199	Президент	IC001V7CV:911-919	NIL90000090	PER	NOM	1.0	President
GAIA_IE	RU_MENTION_0000200	экс-заместителей госсекретаря	IC001V7CV:945-973	NIL90004950	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000201	главы	IC001V7CV:1199-1203	NIL90000123	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000202	апреле	IC001V7CV:1249-1254	NIL90000912	TME	NOM	1.0	
GAIA_IE	RU_MENTION_0000203	заговорщики	IC001V7CV:1268-1278	NIL90000128	PER	NOM	1.0	cabal
GAIA_IE	RU_MENTION_0000204	конец июля	IC001V7CV:1317-1326	NIL90001765	TME	NOM	1.0	
GAIA_IE	RU_MENTION_0000205	участников	IC001V7CV:1337-1346	NIL90000235	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000206	2,5 миллиона долларов	IC001V7CV:1441-1461	NIL90001041	MON	NOM	1.0	
GAIA_IE	RU_MENTION_0000207	президента	IC001V7CV:1553-1562	NIL90000090	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000208	лидеров	IC001V7CV:1619-1625	NIL90000362	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000209	заговорщики	IC001V7CV:1681-1691	NIL90000128	PER	NOM	1.0	cabal
GAIA_IE	RU_MENTION_0000210	обученных людей	IC001V7CV:1827-1841	NIL90004951	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000211	человек	IC001V7CV:1899-1905	NIL90000001	PER	NOM	1.0	man|person|human|human being|individual
GAIA_IE	RU_MENTION_0000212	спецслужбами	IC001V7CV:1933-1944	NIL90000795	ORG	NOM	1.0	
GAIA_IE	RU_MENTION_0000213	Глава	IC001V7CV:1948-1952	NIL90000049	PER	NOM	1.0	Chapter (books)
GAIA_IE	RU_MENTION_0000214	экс-президент	IC001V7CV:2019-2031	NIL90000899	PER	NOM	1.0	ex-president
GAIA_IE	RU_MENTION_0000215	иностранная	IC001V7CV:2204-2214	NIL90004933	GPE	NOM	1.0	
GAIA_IE	RU_MENTION_0000216	разведка	IC001V7CV:2216-2223	NIL90003688	ORG	NOM	1.0	reconnaissance|intelligence|prospecting|prospect|scouting
GAIA_IE	RU_MENTION_0000217	снайпер	IC001V7CV:2237-2243	NIL90001027	PER	NOM	1.0	sniper|sharpshooter|marksman|jaeger|shot
GAIA_IE	RU_MENTION_0000218	вооруженная группировка	IC001V7CV:2278-2300	NIL90004193	ORG	NOM	1.0	
GAIA_IE	RU_MENTION_0000219	глава	IC001V7CV:2365-2369	NIL90000049	PER	NOM	1.0	chapter|head|chief|leader|principal
GAIA_IE	RU_MENTION_0000220	24 июля	IC001V7CV:2428-2434	NIL90001937	TME	NOM	1.0	July 24
GAIA_IE	RU_MENTION_0000221	обозревателей	IC001V7CV:2464-2476	NIL90004952	PER	NOM	1.0	
GAIA_IE	RU_MENTION_0000222	наставнику	IC001V7CV:2716-2725	NIL90004953	PER	NOM	1.0	
